binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,duplicate_2,random label num 3,multicollinearity 1,constant_1,correlated w target 2,semi_constant_1,constant_2,corr_feature_class,uniform corr 2,duplicate_1,pd qcut1,correlated w target 1,outliers 1,random choice 4,informative_2,random choice 2,outliers 2,target,min max scaling,semi_constant_2,pd qcut3,random choice 7,random label num 11,informative_1,uniform corr 1,pd qcut2,multicollinearity 3,standard scaling,multicollinearity 4,multicollinearity 2,class
binary_2,Jason,Bishop,,+1-219-612-9017,john71@example.org,432 Snow Wall Suite 982,,NM,73880,-0.8219286979264323,,-0.26621674356934827,constant_value,,q_const_0_1,constant_value,-4.526446488806836,0.44627777243371664,-0.9300204987578736,Low,-1.6070957993641652,-1.0020250588960815,,-0.8219286979264323,Rand Choice 1,-1.4070695186937092,-1.2631461797928711,,q_const_0,G3,Saturday,label num hi 8,-0.9300204987578736,0.716669746071142,Q2,-0.6863997886550981,43311.1483525986,-0.8445560629899656,0.03467830908520987,0
binary_1,,George,2012-03-09,6976086772,eric19@example.org,47091 Jennifer Trail,Lake Blake,DE,26714,0.9855215928773686,,-1.110003182575346,constant_value,,q_const_0,constant_value,5.317620329959699,0.4948137649332545,-0.7372932280203961,High,3.7142700623195317,0.4613702002179782,West,0.9855215928773686,Rand Choice 2,1.0598871784476975,2.550640485606346,359.58175579948494,q_const_0,G5,Monday,label num hi 4,-0.7372932280203961,0.706039039141954,,0.32921730955318834,,0.4477202337977367,-1.0376795657849665,1
,,Marshall,1994-06-14,7649180958,nwest@example.com,4192 Christina Passage,Lake Johnton,KS,41293,-2.564791778730816,label num lo 2,-0.5595472717626948,constant_value,-3.212797409581258,q_const_0,constant_value,,0.05901106894667243,-3.080533853984221,Low,,1.2080096835245726,South,-2.564791778730816,Rand Choice 1,,-4.360144894922218,464.2781613427386,q_const_0,G1,Friday,label num hi 11,-3.080533853984221,0.03550715144451331,Q1,1.9073316941721057,,1.6994303427155846,,1
,Sarah,Jackson,1984-01-20,519.360.5690,xmacias@example.org,22409 Clark Shoal Suite 429,Lake Peterfort,MO,59554,-0.7594328147634103,,-0.8980856344747349,constant_value,,q_const_0,constant_value,,0.4747549562474727,-0.8639258804342309,Low,1.139375296670107,1.5525456118745362,North,-0.7594328147634103,Rand Choice 2,2.3572138674447602,-1.1488377008444244,329.25946029668546,q_const_0,G3,Friday,label num hi 2,-0.8639258804342309,0.5407456148256937,,3.3948186332463526,55058.97861483368,3.687599586359358,-0.5094515627013414,0
,Autumn,Frye,1964-05-31,,charlottemosley@example.net,,,,,0.5956447199701553,label num lo 2,-2.068711460333622,constant_value,,q_const_0,constant_value,4.417896569274033,0.8170648683722029,-1.4592268676806124,High,1.562143770420254,-3.8950569064954688,West,0.5956447199701553,Rand Choice 2,5.371977536834798,1.92901389155946,463.81878262980325,q_const_0,G5,Monday,label num hi 4,-1.4592268676806124,0.5287245726873099,Q3,-1.1642037835948067,46200.965779956096,,,1
,,Cook,1930-12-21,(847)209-7473,kclark@example.com,54004 Victoria Rue Suite 211,South Desireestad,DC,,0.4699633783207091,label num lo 2,0.7046083248703378,constant_value,1.1902192642131937,q_const_0,constant_value,-0.1288752485210658,0.20007853540520137,-0.7322671943216712,High,,-0.9102901457088975,West,0.4699633783207091,Rand Choice 2,,1.4450654235175266,411.39537150567884,q_const_0,G5,Saturday,label num hi 3,-0.7322671943216712,0.9182458071862114,Q3,-1.6767658298889763,48336.85823695196,-1.7564062322265208,0.4021614678025413,1
,James,Acosta,1982-06-28,+1-993-703-9448x9773,joseph69@example.org,7930 Glover Fields,Port Zachary,MS,19765,-0.2795102143739898,label num lo 3,-0.009675640909152204,constant_value,-1.1055833694771757,q_const_0,constant_value,,0.6237238160530731,-0.5299124803461548,,2.630121133089561,-1.2598512946958522,West,-0.2795102143739898,Rand Choice 2,,-0.21975461471854163,209.77830852934753,q_const_0,G4,Wednesday,label num hi 5,-0.5299124803461548,0.16506812656952985,,,48030.84445881648,-0.29429784727808506,0.2332419252850946,1
,Tammy,Cook,1989-10-21,961-928-0697,megan40@example.org,51542 Garrett Grove,Francisburgh,ND,35625,4.020261576429226,,-1.067079433765171,constant_value,7.8142213899192186,q_const_0,constant_value,,0.8946983915378888,-1.5821434050254581,High,,0.7797684099665009,West,4.020261576429226,Rand Choice 1,,9.29929607315589,471.2411290271823,q_const_0,G6,Tuesday,label num hi 10,-1.5821434050254581,0.9706706715254797,Q4,0.7428778452169091,,0.4604513853584483,-0.2367748317767984,1
,,Evans,1999-07-24,(955)796-5536x3460,joncallahan@example.net,658 Sandoval Unions Suite 210,Ericaland,IL,17694,-2.111879848850791,,-0.7965216330724675,constant_value,,q_const_0,constant_value,4.129449204618288,0.14104360642150443,-1.355588898518359,Low,-4.283566772467713,0.8178411034826645,East,-2.111879848850791,Rand Choice 1,,-3.8998881447594083,311.84607245456914,q_const_0,G1,Sunday,label num hi 11,-1.355588898518359,0.01185508061834698,,1.0670047753470844,,0.828040523233898,-1.098637080600636,0
binary_2,Gregory,Sanders,1987-02-17,757.518.9497x7866,icohen@example.com,,,,,0.0047937045562540526,,-0.5149269311872169,constant_value,1.5893905089163582,q_const_0,constant_value,3.5751985002661213,0.7421529471827493,-1.0516255344644105,High,,0.5683594683349269,East,0.0047937045562540526,Rand Choice 2,1.635334246401122,0.5432461967883244,325.8442843405078,q_const_0,G4,Sunday,,-1.0516255344644105,0.513652289364957,,,42129.73910650593,0.6048554685562952,-0.8224569943415068,0
binary_1,Veronica,Green,1939-10-13,(260)296-9123x183,lmendoza@example.net,15494 Martin Lock Suite 309,Smithhaven,PR,54910,1.4136580885976904,label num lo 2,1.392508925553877,constant_value,,q_const_0,constant_value,,0.9447137865781267,1.3699935349181946,High,3.7169903484746305,-0.7305956180563613,North,1.4136580885976904,Rand Choice 2,,2.844868146152524,362.2947304638304,q_const_0,G6,Wednesday,,1.3699935349181946,0.7830412217284208,Q4,1.1815882172719192,39215.97653767799,0.693204295391134,1.6187429303095198,1
binary_2,,,1949-01-04,315-359-4301,tkerr@example.com,6316 Jared Ridge Apt. 076,,TN,57520,1.4795487973670614,label num lo 3,-0.6329371536153608,constant_value,-3.7284930835927494,q_const_0,constant_value,3.4989920909140246,0.8349069443432209,0.8097968402111901,High,,-0.7343299065911056,East,1.4795487973670614,Rand Choice 2,0.5754749802476762,3.151498561192259,,q_const_0,G6,Saturday,label num hi 6,0.8097968402111901,0.6539102843637961,,-0.9490831926025787,45768.58458751191,-0.26959233472913313,-0.3023435697495745,1
binary_1,Yvette,Medina,2005-01-29,+1-436-392-6614x58535,goodmanalex@example.com,043 Linda Garden Apt. 939,,NY,19677,2.09085105650909,label num lo 3,0.024242772666685296,constant_value,1.3924092876047642,q_const_0,constant_value,,0.9627547708273856,-0.8794998254506754,High,,1.31899183575316,West,2.09085105650909,Rand Choice 1,,4.959769013942572,215.87601602495258,q_const_0,G6,Thursday,label num hi 10,-0.8794998254506754,0.9946563956336559,,0.8843407803694338,51928.324076335986,1.1693539770346153,1.7443842846290816,1
binary_1,,Bell,,001-454-630-6669x2790,isaacday@example.org,5898 Soto Plains Suite 578,Alexanderville,AR,37909,-1.6402445445464917,,1.705730858356771,constant_value,-2.5394609813680056,q_const_0,constant_value,0.27743141880283195,0.2529801986814422,1.7887599384031228,Low,-1.1654656591496297,0.7055252896013856,South,-1.6402445445464917,Rand Choice 2,2.1886231025661056,-3.8189290989861813,,q_const_0,,Thursday,label num hi 8,1.7887599384031228,0.1901773080037814,,,32055.004754753925,-1.6805586955971636,2.762492486713856,0
binary_1,,Tran,2019-11-28,229.686.3455x63966,carolthomas@example.org,69364 Sarah Isle Suite 210,Herringburgh,PA,17244,0.3433413195630981,,-0.03855930933643204,constant_value,,q_const_0,constant_value,,0.7388196552796527,-0.446280379419452,High,,0.9360070332496443,South,0.3433413195630981,Rand Choice 2,3.743589445582537,1.089397660155328,,q_const_0,G5,Tuesday,label num hi 1,-0.446280379419452,0.36143618486738094,Q3,-0.02813009588575943,50865.094183791516,-0.44376392090652406,-0.6384411017782592,0
,,Meyer,1919-07-11,+1-271-295-8943,audrey04@example.com,3729 Murphy Rapids Apt. 919,Josephland,NJ,43125,1.5849059248147483,,0.9857435784751144,constant_value,,q_const_0,constant_value,,0.5346473903535962,-1.6073178230449001,,,0.5212632113702342,North,1.5849059248147483,Rand Choice 2,6.023784916144027,4.09131593531668,475.0434729929797,q_const_0,G6,Wednesday,label num hi 6,-1.6073178230449001,0.7913061086986535,,-1.3739721403182235,44912.746197016866,-0.7557183205893313,0.027713527618869464,1
,Michele,Larson,1918-01-21,001-217-267-9296x2321,cgarcia@example.com,72456 Ashley Dam Apt. 557,Edwardville,AZ,59714,1.5738070476777049,,-1.033009046132938,constant_value,2.937384860811128,q_const_0_1,constant_value,2.988368871946936,0.763212035614829,1.7108144585766532,High,2.3806696853757314,-0.6286543493116106,North,1.5738070476777049,Rand Choice 2,2.309176245240512,3.0871308421200996,269.61368427686233,q_const_0,G6,Friday,label num hi 9,1.7108144585766532,0.762674144925942,Q4,-0.9687060916147394,,-0.9427558442591149,-0.054001136451805,1
binary_2,Eric,Davies,1980-08-13,001-538-572-5047x1466,,505 Barnes Cliff,New Sandy,DE,,0.2046115535029419,,-1.2805744612848795,constant_value,,q_const_0,constant_value,,0.6962116758656052,0.34844743199086803,High,0.4452719508873273,-0.027622807746350213,North,0.2046115535029419,Rand Choice 1,,0.5574818205102376,450.6858953826008,q_const_0,G4,Tuesday,,0.34844743199086803,0.32616821713610333,,-0.16636057780482993,,0.11062989095075126,-0.7031570907932126,1
binary_2,,Esparza,1957-01-15,654.779.5351,garciamathew@example.net,030 English Alley,New Maryborough,CA,78163,-0.3150753482939683,,1.8792647736228436,constant_value,0.4892200633247016,q_const_0,constant_value,7.271583163537104,0.8474222030707714,-0.5278954930824433,Low,,1.0798180893924054,North,-0.3150753482939683,Rand Choice 1,,-0.296514836952782,430.4210627832814,q_const_0,G4,Monday,,-0.5278954930824433,0.18105752170501982,Q2,0.09470428847275095,,0.5763909934203836,,1
,David,Ashley,1954-06-01,318.471.3131,,,,,,0.48178660222335423,,-0.23480348927788702,constant_value,0.4187361345507393,q_const_0,constant_value,,0.33128836202771594,-0.31916785337201947,High,0.2047058140735728,0.1429920180541693,South,0.48178660222335423,Rand Choice 2,,1.348325927418988,280.43093177095045,q_const_0,G5,Friday,label num hi 4,-0.31916785337201947,0.8644372220219779,,,61690.9700088263,-0.046289119872996116,,1
binary_2,,,,879-378-0119,meaganroth@example.com,,,,,-1.2535446357880538,,-0.8905403505547997,constant_value,-3.7712240724519157,q_const_0,constant_value,3.290562245983808,0.10387730799791978,0.678428870722945,Low,,0.7863717748888329,North,-1.2535446357880538,Rand Choice 2,,-2.6627225346832804,572.1318178763818,q_const_0,G2,Wednesday,label num hi 5,0.678428870722945,0.3213769622368462,,-0.033301234488529556,55357.63623962627,-0.04438029123667572,-0.6152392524871515,0
binary_1,Margaret,Anderson,1957-04-01,335-841-2526x033,wilsonmelinda@example.org,957 Welch Manors,North Lisafurt,TN,,0.04839345565829056,,2.6956116106319423,constant_value,0.6844470039688089,q_const_0,constant_value,4.238627764022844,0.29671807512771164,-0.7497425267320788,High,,-4.01570788503792,,0.04839345565829056,Rand Choice 1,,0.5474188476243682,239.135984755413,q_const_0,G4,Monday,label num hi 6,-0.7497425267320788,0.6600915746413207,,1.2068995696892135,37422.382084978206,1.2443630993835912,3.4806771786748687,0
,,,1944-09-17,,stephencantrell@example.org,860 Schmidt Inlet,East William,FM,99846,1.7306297203043093,,-0.29769204188414317,constant_value,4.514213866530966,q_const_0,constant_value,,0.6408910878192764,1.8020119332839073,High,-2.3218905767614673,-0.8053604439078225,South,1.7306297203043093,Rand Choice 2,2.690026386647081,3.3960269824024283,175.5372512613059,q_const_0,,Friday,,1.8020119332839073,0.9056107607353916,Q4,-0.5823538686932506,38569.564712925756,-0.5700936636363115,0.11650913262589446,1
,William,Martin,,(262)254-4045,sean66@example.com,,,,,-0.4357973824992355,,-0.5473447576765306,constant_value,-4.671906819589971,q_const_0,constant_value,,0.5193797108539333,-0.8122703508379353,Low,0.6027555390346935,-0.35242544820612,South,-0.4357973824992355,Rand Choice 2,,-0.47102133610403696,228.22628302324108,q_const_0,G4,Monday,label num hi 9,-0.8122703508379353,0.7063765765261347,,1.2418500886543178,,2.649384331248333,-0.9001258589606125,0
binary_2,,Perez,1959-11-11,+1-268-515-8922x049,sandy56@example.net,709 Williams Mount,,IN,59441,2.8280275304583435,label num lo 2,-0.9602593079839857,constant_value,,q_const_0,constant_value,7.831032471157624,0.976871736107699,-0.702824928781556,High,,,South,2.8280275304583435,Rand Choice 2,,6.486261472325135,84.21219739730128,q_const_0,G6,Wednesday,label num hi 3,-0.702824928781556,0.9626472883870705,Q4,,35622.307591123805,,-0.42814953551474394,1
binary_2,Robert,Lee,1934-11-05,(697)863-5154x748,jacksonjacob@example.com,7847 Rojas Wall,,ID,87783,-1.2161917432808638,,-0.4637085248565164,constant_value,-3.4932476757424347,q_const_0,constant_value,,0.17840691838935147,1.784576890048764,Low,-3.1737694716695897,1.488512516221272,South,-1.2161917432808638,Rand Choice 2,-2.1653091040143884,-2.90956587931991,277.07712449517226,q_const_0,G2,Monday,label num hi 2,1.784576890048764,0.5514341787756804,,0.27872993371608895,59947.572344094246,0.7142081862544759,,0
binary_2,,,1993-08-21,(381)797-8511x89795,kathycohen@example.net,56996 Holloway Park Suite 104,Greenbury,MN,46621,-0.6568270671442493,label num lo 1,-1.3571263932895583,constant_value,-2.9042806578991263,q_const_0,constant_value,,0.14831289616881377,-0.9114803239967939,Low,,-2.4515688727778815,East,-0.6568270671442493,Rand Choice 1,,-0.9150520720657307,,q_const_0,G4,Sunday,,-0.9114803239967939,0.4764821010939493,,-0.19122907751189766,,-0.32623797949627686,-0.442375456835916,1
binary_2,,Reed,2013-06-19,001-695-634-0672,jjackson@example.net,48189 Jackson Throughway Suite 709,North Robert,OK,06882,-1.4626762442153658,,0.09892273474468694,constant_value,-7.69691437732702,q_const_0,constant_value,-2.222945833479959,0.07858617622332852,2.5241482018294503,,,0.11350406408397741,,-1.4626762442153658,Rand Choice 1,2.748179831278936,-3.6559458799193454,374.53741713585123,q_const_0,G1,Friday,,2.5241482018294503,0.46902048787691775,,-0.40928631826430933,,-0.7799163643324734,-0.14594007028193895,0
,Brandon,Moore,1991-05-27,948.922.3130x705,thomasthomas@example.org,43092 Michael Trail Suite 100,New Jill,IN,39845,-0.9711318355443985,label num lo 3,-1.2344814094082484,constant_value,-1.639702202100264,q_const_0,constant_value,1.7509706228637667,0.18322609376493354,0.5851021627813513,Low,,-1.8501106915670282,,-0.9711318355443985,Rand Choice 2,0.3111903100744966,-2.0303479590812357,,q_const_0,G3,Friday,label num hi 6,0.5851021627813513,0.5281387235330034,Q2,0.5815971198986568,44694.76313743546,-0.1730485636079462,0.11613411389836391,0
binary_1,Deborah,Schaefer,1911-05-16,(973)310-1564,smithmelinda@example.org,28124 Kenneth Canyon,Davismouth,VI,91266,-0.9817030263711461,,-0.3755069575161236,constant_value,,q_const_0,constant_value,-3.86853273404759,0.5072757910013466,-0.9437775284080624,Low,2.049409885377749,-0.499246203355277,,-0.9817030263711461,Rand Choice 2,3.9142876064427554,-1.6012449284589394,473.72048977711677,q_const_0,G3,Tuesday,label num hi 4,-0.9437775284080624,0.7011772258190673,Q2,-0.23277771791751112,,0.14876414107732078,,0
binary_1,,Romero,1983-12-04,217-321-3538,,1929 Catherine Heights Apt. 011,New Kristinport,ID,76309,-1.3244107752638405,label num lo 1,1.5914375679127106,constant_value,,q_const_0,constant_value,,0.41492688326243937,-1.1669030167609262,Low,-0.33981341226815476,-0.49849084838114316,North,-1.3244107752638405,Rand Choice 2,,-2.2692408433193894,284.0995994429987,q_const_0,G3,Sunday,label num hi 5,-1.1669030167609262,0.28942822136709934,Q1,0.9191932043761707,,1.3243474055482691,2.305024698910806,0
binary_2,Eddie,,1911-10-07,(243)242-0413x7081,matthewsmith@example.org,769 Gardner Brook,Leemouth,IN,,-0.2501651498143125,,0.2927342351565349,constant_value,-4.088369393286449,q_const_0,constant_value,2.6321270605046725,0.6812685515829703,-0.34449899144364116,Low,,-0.0827238147048484,,-0.2501651498143125,Rand Choice 1,2.357215758839078,-0.21169546246127646,,q_const_0,,Friday,,-0.34449899144364116,0.7888198448842461,,-0.313825273229271,50856.00146962779,-0.3916892605371198,1.3807858016277805,1
binary_2,,Khan,1990-12-31,001-636-334-5555x3734,robersonjames@example.org,3186 Archer Corners,South Cameron,MP,27277,-0.0841630545854708,,-1.4122843089683368,constant_value,-1.7476826812751576,q_const_0,constant_value,,0.8309174329613866,-0.19862298103031462,High,,-0.0920238884526134,West,-0.0841630545854708,Rand Choice 2,1.2509014835072398,0.10070280873700072,,q_const_0,G4,Wednesday,,-0.19862298103031462,0.4926322671807388,,0.4289362061321769,37998.751974319195,0.3474139438383533,-0.5257513604567646,1
binary_2,,Rose,1969-08-30,001-219-409-9961x87827,santiagostacey@example.net,69347 Le Forges,Raymondton,MA,33546,1.56135202006711,label num lo 1,-1.3456491050215318,constant_value,-2.6367825526317747,q_const_0,constant_value,3.6468310444262846,0.7778526622362316,1.7603935647325089,High,2.1170542314116205,-1.0506467343262538,,1.56135202006711,Rand Choice 1,3.60725505285181,3.0458086113506857,,q_const_0,,Monday,label num hi 4,1.7603935647325089,0.8741843438301972,Q4,0.5968138430539596,62963.78259237879,0.8447170890152713,-2.394962263569429,1
binary_1,,Morgan,1992-08-27,560.642.2732,gjackson@example.net,96450 Brown Streets,,FM,,-2.576954461376458,,0.3378049304608972,constant_value,,q_const_0,constant_value,1.6081384529579672,0.1048333398706805,-1.439675315839857,Low,-1.7455337523017351,0.9652243129085348,South,-2.576954461376458,Rand Choice 2,,-4.871020143779238,389.9116133433046,q_const_0,G1,Tuesday,label num hi 1,-1.439675315839857,0.19209813475801268,,,,0.39279240162771056,-0.3720713569046245,0
,Kevin,,1911-04-03,+1-337-837-2439,bruce62@example.net,826 Harvey Glens,South Lindahaven,VI,11904,-3.1503248055942588,,1.2871944794169408,constant_value,,q_const_0,constant_value,0.5759634726099332,0.02908227809503789,-1.5800206750222312,Low,-1.8298766310920067,-1.3406255531673295,,-3.1503248055942588,Rand Choice 1,,-6.057449130413769,498.3695743496603,q_const_0,G1,Saturday,,-1.5800206750222312,0.0442651871938422,Q1,-0.14425245690949282,48426.866379003,0.0007836395631902002,1.7680372196496326,0
binary_2,,Hall,1948-12-22,370.547.9296x8884,chloehorn@example.net,221 Kevin Islands Apt. 718,Stevenfurt,NM,38009,0.36728586528980156,label num lo 1,-0.5744299107102933,constant_value,,q_const_0,constant_value,5.6574366289669005,0.6634957291658878,-1.0180034741502466,High,,0.469524762144029,North,0.36728586528980156,Rand Choice 1,,1.3096043022571946,281.22343811850095,q_const_0,G5,Tuesday,,-1.0180034741502466,0.34762779450220826,Q3,0.3369354002592544,54997.723042585734,-0.17782577911272984,,1
